,area,item_code,item,element,year,unit,value_exp_qty
48262,United States of America,27,Rice,Export Quantity,1963,tonnes,6169.0
48263,United States of America,27,Rice,Export Quantity,1964,tonnes,5607.0
48264,United States of America,27,Rice,Export Quantity,1965,tonnes,5675.0
48265,United States of America,27,Rice,Export Quantity,1966,tonnes,8232.0
48266,United States of America,27,Rice,Export Quantity,1967,tonnes,7890.0
48267,United States of America,27,Rice,Export Quantity,1968,tonnes,8382.0
48268,United States of America,27,Rice,Export Quantity,1969,tonnes,8994.0
48269,United States of America,27,Rice,Export Quantity,1970,tonnes,7743.0
48270,United States of America,27,Rice,Export Quantity,1971,tonnes,6266.0
48271,United States of America,27,Rice,Export Quantity,1972,tonnes,2668.0
48272,United States of America,27,Rice,Export Quantity,1973,tonnes,870.0
48273,United States of America,27,Rice,Export Quantity,1974,tonnes,202.0
48274,United States of America,27,Rice,Export Quantity,1975,tonnes,673.0
48275,United States of America,27,Rice,Export Quantity,1976,tonnes,435.0
48276,United States of America,27,Rice,Export Quantity,1977,tonnes,164559.0
48277,United States of America,27,Rice,Export Quantity,1978,tonnes,179962.0
48278,United States of America,27,Rice,Export Quantity,1979,tonnes,62652.0
48279,United States of America,27,Rice,Export Quantity,1980,tonnes,30860.0
48280,United States of America,27,Rice,Export Quantity,1981,tonnes,184188.0
48281,United States of America,27,Rice,Export Quantity,1982,tonnes,97311.0
48282,United States of America,27,Rice,Export Quantity,1983,tonnes,88548.0
48283,United States of America,27,Rice,Export Quantity,1984,tonnes,151210.0
48284,United States of America,27,Rice,Export Quantity,1985,tonnes,75867.0
48285,United States of America,27,Rice,Export Quantity,1986,tonnes,409924.0
48286,United States of America,27,Rice,Export Quantity,1987,tonnes,65142.0
48287,United States of America,27,Rice,Export Quantity,1988,tonnes,125758.0
48288,United States of America,27,Rice,Export Quantity,1989,tonnes,99197.0
48289,United States of America,27,Rice,Export Quantity,1990,tonnes,194594.0
48290,United States of America,27,Rice,Export Quantity,1991,tonnes,251440.0
48291,United States of America,27,Rice,Export Quantity,1992,tonnes,151652.0
48292,United States of America,27,Rice,Export Quantity,1993,tonnes,280712.0
48293,United States of America,27,Rice,Export Quantity,1994,tonnes,497224.0
48294,United States of America,27,Rice,Export Quantity,1995,tonnes,553520.0
48295,United States of America,27,Rice,Export Quantity,1996,tonnes,576227.0
48296,United States of America,27,Rice,Export Quantity,1997,tonnes,609014.0
48297,United States of America,27,Rice,Export Quantity,1998,tonnes,1744630.0
48298,United States of America,27,Rice,Export Quantity,1999,tonnes,779959.0
48299,United States of America,27,Rice,Export Quantity,2000,tonnes,1181547.0
48300,United States of America,27,Rice,Export Quantity,2001,tonnes,1066184.0
48301,United States of America,27,Rice,Export Quantity,2002,tonnes,1585952.0
48302,United States of America,27,Rice,Export Quantity,2003,tonnes,2008662.0
48303,United States of America,27,Rice,Export Quantity,2004,tonnes,1327028.0
48304,United States of America,27,Rice,Export Quantity,2005,tonnes,1746194.0
48305,United States of America,27,Rice,Export Quantity,2006,tonnes,1548787.0
48306,United States of America,27,Rice,Export Quantity,2007,tonnes,1451240.0
48307,United States of America,27,Rice,Export Quantity,2008,tonnes,1801028.0
48308,United States of America,27,Rice,Export Quantity,2009,tonnes,1467126.0
48309,United States of America,27,Rice,Export Quantity,2010,tonnes,2052749.0
48310,United States of America,27,Rice,Export Quantity,2011,tonnes,1385993.0
48311,United States of America,27,Rice,Export Quantity,2012,tonnes,1529828.0
48312,United States of America,27,Rice,Export Quantity,2013,tonnes,1518957.0
48313,United States of America,27,Rice,Export Quantity,2014,tonnes,1381567.0
48314,United States of America,27,Rice,Export Quantity,2015,tonnes,1622978.0
48315,United States of America,27,Rice,Export Quantity,2016,tonnes,1858388.0
48316,United States of America,27,Rice,Export Quantity,2017,tonnes,1568116.0
48317,United States of America,27,Rice,Export Quantity,2018,tonnes,1353367.0
48318,United States of America,27,Rice,Export Quantity,2019,tonnes,1580960.0
48319,United States of America,27,Rice,Export Quantity,2020,tonnes,1373402.0
48320,United States of America,71,Rye,Export Quantity,1961,tonnes,218900.0
48321,United States of America,71,Rye,Export Quantity,1962,tonnes,395800.0
48322,United States of America,71,Rye,Export Quantity,1963,tonnes,369500.0
48323,United States of America,71,Rye,Export Quantity,1964,tonnes,143502.0
48324,United States of America,71,Rye,Export Quantity,1965,tonnes,58795.0
48325,United States of America,71,Rye,Export Quantity,1966,tonnes,107629.0
48326,United States of America,71,Rye,Export Quantity,1967,tonnes,102705.0
48327,United States of America,71,Rye,Export Quantity,1968,tonnes,48888.0
48328,United States of America,71,Rye,Export Quantity,1969,tonnes,24696.0
48329,United States of America,71,Rye,Export Quantity,1970,tonnes,2701.0
48330,United States of America,71,Rye,Export Quantity,1971,tonnes,135968.0
48331,United States of America,71,Rye,Export Quantity,1972,tonnes,4952.0
48332,United States of America,71,Rye,Export Quantity,1973,tonnes,801455.0
48333,United States of America,71,Rye,Export Quantity,1974,tonnes,222060.0
48334,United States of America,71,Rye,Export Quantity,1975,tonnes,25317.0
48335,United States of America,71,Rye,Export Quantity,1976,tonnes,4163.0
48336,United States of America,71,Rye,Export Quantity,1977,tonnes,875.0
48337,United States of America,71,Rye,Export Quantity,1978,tonnes,780.0
48338,United States of America,71,Rye,Export Quantity,1979,tonnes,62820.0
48339,United States of America,71,Rye,Export Quantity,1980,tonnes,168543.0
48340,United States of America,71,Rye,Export Quantity,1981,tonnes,65173.0
48341,United States of America,71,Rye,Export Quantity,1982,tonnes,6238.0
48342,United States of America,71,Rye,Export Quantity,1983,tonnes,23203.0
48343,United States of America,71,Rye,Export Quantity,1984,tonnes,12894.0
48344,United States of America,71,Rye,Export Quantity,1985,tonnes,2866.0
48345,United States of America,71,Rye,Export Quantity,1986,tonnes,11168.0
48346,United States of America,71,Rye,Export Quantity,1987,tonnes,10031.0
48347,United States of America,71,Rye,Export Quantity,1988,tonnes,30018.0
48348,United States of America,71,Rye,Export Quantity,1989,tonnes,83689.0
48349,United States of America,71,Rye,Export Quantity,1990,tonnes,7334.0
48350,United States of America,71,Rye,Export Quantity,1991,tonnes,1323.0
48351,United States of America,71,Rye,Export Quantity,1992,tonnes,18101.0
48352,United States of America,71,Rye,Export Quantity,1993,tonnes,349.0
48353,United States of America,71,Rye,Export Quantity,1994,tonnes,597.0
48354,United States of America,71,Rye,Export Quantity,1995,tonnes,840.0
48355,United States of America,71,Rye,Export Quantity,1996,tonnes,1063.0
48356,United States of America,71,Rye,Export Quantity,1997,tonnes,1112.0
48357,United States of America,71,Rye,Export Quantity,1998,tonnes,2025.0
48358,United States of America,71,Rye,Export Quantity,1999,tonnes,3830.0
48359,United States of America,71,Rye,Export Quantity,2000,tonnes,11307.0
48360,United States of America,71,Rye,Export Quantity,2001,tonnes,5306.0
48361,United States of America,71,Rye,Export Quantity,2002,tonnes,5998.0
48362,United States of America,71,Rye,Export Quantity,2003,tonnes,2109.0
48363,United States of America,71,Rye,Export Quantity,2004,tonnes,3482.0
48364,United States of America,71,Rye,Export Quantity,2005,tonnes,693.0
48365,United States of America,71,Rye,Export Quantity,2006,tonnes,1078.0
48366,United States of America,71,Rye,Export Quantity,2007,tonnes,3717.0
48367,United States of America,71,Rye,Export Quantity,2008,tonnes,65817.0
48368,United States of America,71,Rye,Export Quantity,2009,tonnes,3995.0
48369,United States of America,71,Rye,Export Quantity,2010,tonnes,3941.0
48370,United States of America,71,Rye,Export Quantity,2011,tonnes,4037.0
48371,United States of America,71,Rye,Export Quantity,2012,tonnes,7133.0
48372,United States of America,71,Rye,Export Quantity,2013,tonnes,6573.0
48373,United States of America,71,Rye,Export Quantity,2014,tonnes,7023.0
48374,United States of America,71,Rye,Export Quantity,2015,tonnes,3613.0
48375,United States of America,71,Rye,Export Quantity,2016,tonnes,5439.0
48376,United States of America,71,Rye,Export Quantity,2017,tonnes,3851.0
48377,United States of America,71,Rye,Export Quantity,2018,tonnes,3595.0
48378,United States of America,71,Rye,Export Quantity,2019,tonnes,4766.0
48379,United States of America,71,Rye,Export Quantity,2020,tonnes,5168.0
48380,United States of America,83,Sorghum,Export Quantity,1961,tonnes,1757310.0
48381,United States of America,83,Sorghum,Export Quantity,1962,tonnes,2992617.0
48382,United States of America,83,Sorghum,Export Quantity,1963,tonnes,3154797.0
48383,United States of America,83,Sorghum,Export Quantity,1964,tonnes,2728785.0
48384,United States of America,83,Sorghum,Export Quantity,1965,tonnes,4690598.0
48385,United States of America,83,Sorghum,Export Quantity,1966,tonnes,7432862.0
48386,United States of America,83,Sorghum,Export Quantity,1967,tonnes,5831870.0
48387,United States of America,83,Sorghum,Export Quantity,1968,tonnes,3600264.0
48388,United States of America,83,Sorghum,Export Quantity,1969,tonnes,2752194.0
48389,United States of America,83,Sorghum,Export Quantity,1970,tonnes,3772096.0
48390,United States of America,83,Sorghum,Export Quantity,1971,tonnes,2848600.0
48391,United States of America,83,Sorghum,Export Quantity,1972,tonnes,3857705.0
48392,United States of America,83,Sorghum,Export Quantity,1973,tonnes,5628804.0
48393,United States of America,83,Sorghum,Export Quantity,1974,tonnes,5721561.0
48394,United States of America,83,Sorghum,Export Quantity,1975,tonnes,5847711.0
48395,United States of America,83,Sorghum,Export Quantity,1976,tonnes,5796885.0
48396,United States of America,83,Sorghum,Export Quantity,1977,tonnes,6138940.0
48397,United States of America,83,Sorghum,Export Quantity,1978,tonnes,5184250.0
48398,United States of America,83,Sorghum,Export Quantity,1979,tonnes,5949539.0
48399,United States of America,83,Sorghum,Export Quantity,1980,tonnes,8050389.0
48400,United States of America,83,Sorghum,Export Quantity,1981,tonnes,8032099.0
48401,United States of America,83,Sorghum,Export Quantity,1982,tonnes,6051330.0
48402,United States of America,83,Sorghum,Export Quantity,1983,tonnes,5325253.0
48403,United States of America,83,Sorghum,Export Quantity,1984,tonnes,6828314.0
48404,United States of America,83,Sorghum,Export Quantity,1985,tonnes,7239269.0
48405,United States of America,83,Sorghum,Export Quantity,1986,tonnes,4148869.0
48406,United States of America,83,Sorghum,Export Quantity,1987,tonnes,5008688.0
48407,United States of America,83,Sorghum,Export Quantity,1988,tonnes,6531535.0
48408,United States of America,83,Sorghum,Export Quantity,1989,tonnes,8412945.0
48409,United States of America,83,Sorghum,Export Quantity,1990,tonnes,6804415.0
48410,United States of America,83,Sorghum,Export Quantity,1991,tonnes,5964962.0
48411,United States of America,83,Sorghum,Export Quantity,1992,tonnes,7745801.0
48412,United States of America,83,Sorghum,Export Quantity,1993,tonnes,6193543.0
48413,United States of America,83,Sorghum,Export Quantity,1994,tonnes,5874796.0
48414,United States of America,83,Sorghum,Export Quantity,1995,tonnes,5567420.0
48415,United States of America,83,Sorghum,Export Quantity,1996,tonnes,4856287.0
48416,United States of America,83,Sorghum,Export Quantity,1997,tonnes,5134429.0
48417,United States of America,83,Sorghum,Export Quantity,1998,tonnes,4995213.0
48418,United States of America,83,Sorghum,Export Quantity,1999,tonnes,5864412.0
48419,United States of America,83,Sorghum,Export Quantity,2000,tonnes,6577186.0
48420,United States of America,83,Sorghum,Export Quantity,2001,tonnes,6187519.0
48421,United States of America,83,Sorghum,Export Quantity,2002,tonnes,5557201.0
48422,United States of America,83,Sorghum,Export Quantity,2003,tonnes,5003816.0
48423,United States of America,83,Sorghum,Export Quantity,2004,tonnes,4585303.0
48424,United States of America,83,Sorghum,Export Quantity,2005,tonnes,4644221.0
48425,United States of America,83,Sorghum,Export Quantity,2006,tonnes,4709720.0
48426,United States of America,83,Sorghum,Export Quantity,2007,tonnes,5704053.0
48427,United States of America,83,Sorghum,Export Quantity,2008,tonnes,5306091.0
48428,United States of America,83,Sorghum,Export Quantity,2009,tonnes,3751394.0
48429,United States of America,83,Sorghum,Export Quantity,2010,tonnes,3877520.0
48430,United States of America,83,Sorghum,Export Quantity,2011,tonnes,3362653.0
48431,United States of America,83,Sorghum,Export Quantity,2012,tonnes,1960594.0
48432,United States of America,83,Sorghum,Export Quantity,2013,tonnes,2514739.0
48433,United States of America,83,Sorghum,Export Quantity,2014,tonnes,7246644.0
48434,United States of America,83,Sorghum,Export Quantity,2015,tonnes,9797689.0
48435,United States of America,83,Sorghum,Export Quantity,2016,tonnes,6870673.0
48436,United States of America,83,Sorghum,Export Quantity,2017,tonnes,5725207.0
48437,United States of America,83,Sorghum,Export Quantity,2018,tonnes,4046233.0
48438,United States of America,83,Sorghum,Export Quantity,2019,tonnes,2842244.0
48439,United States of America,83,Sorghum,Export Quantity,2020,tonnes,6586580.0
48440,United States of America,236,Soya beans,Export Quantity,1961,tonnes,3634190.0
48441,United States of America,236,Soya beans,Export Quantity,1962,tonnes,4366870.0
48442,United States of America,236,Soya beans,Export Quantity,1963,tonnes,4754640.0
48443,United States of America,236,Soya beans,Export Quantity,1964,tonnes,5701945.0
48444,United States of America,236,Soya beans,Export Quantity,1965,tonnes,6196001.0
48445,United States of America,236,Soya beans,Export Quantity,1966,tonnes,6687608.0
48446,United States of America,236,Soya beans,Export Quantity,1967,tonnes,7169188.0
48447,United States of America,236,Soya beans,Export Quantity,1968,tonnes,8012028.0
48448,United States of America,236,Soya beans,Export Quantity,1969,tonnes,8473011.0
48449,United States of America,236,Soya beans,Export Quantity,1970,tonnes,11839087.0
48450,United States of America,236,Soya beans,Export Quantity,1971,tonnes,11521030.0
48451,United States of America,236,Soya beans,Export Quantity,1972,tonnes,11992850.0
48452,United States of America,236,Soya beans,Export Quantity,1973,tonnes,13222176.0
48453,United States of America,236,Soya beans,Export Quantity,1974,tonnes,13940058.0
48454,United States of America,236,Soya beans,Export Quantity,1975,tonnes,12496454.0
48455,United States of America,236,Soya beans,Export Quantity,1976,tonnes,15332382.0
48456,United States of America,236,Soya beans,Export Quantity,1977,tonnes,16196069.0
48457,United States of America,236,Soya beans,Export Quantity,1978,tonnes,20709888.0
48458,United States of America,236,Soya beans,Export Quantity,1979,tonnes,20904576.0
48459,United States of America,236,Soya beans,Export Quantity,1980,tonnes,21786448.0
48460,United States of America,236,Soya beans,Export Quantity,1981,tonnes,21859728.0
48461,United States of America,236,Soya beans,Export Quantity,1982,tonnes,25519968.0
48462,United States of America,236,Soya beans,Export Quantity,1983,tonnes,22728176.0
48463,United States of America,236,Soya beans,Export Quantity,1984,tonnes,19535456.0
48464,United States of America,236,Soya beans,Export Quantity,1985,tonnes,17565760.0
48465,United States of America,236,Soya beans,Export Quantity,1986,tonnes,21379536.0
48466,United States of America,236,Soya beans,Export Quantity,1987,tonnes,21328320.0
48467,United States of America,236,Soya beans,Export Quantity,1988,tonnes,17901360.0
48468,United States of America,236,Soya beans,Export Quantity,1989,tonnes,15189673.0
48469,United States of America,236,Soya beans,Export Quantity,1990,tonnes,15466663.0
48470,United States of America,236,Soya beans,Export Quantity,1991,tonnes,17610576.0
48471,United States of America,236,Soya beans,Export Quantity,1992,tonnes,19880208.0
48472,United States of America,236,Soya beans,Export Quantity,1993,tonnes,19511504.0
48473,United States of America,236,Soya beans,Export Quantity,1994,tonnes,18126336.0
48474,United States of America,236,Soya beans,Export Quantity,1995,tonnes,22840000.0
48475,United States of America,236,Soya beans,Export Quantity,1996,tonnes,25960000.0
48476,United States of America,236,Soya beans,Export Quantity,1997,tonnes,26367925.0
